9.6;-1.9;-nan;-nan;-nan;1;10001;1.00054;2.99941;6.50668e-07;1;32;1.00589;2.99664;7.16059e-05;1;57;57
-7;-1.6;-nan;-nan;-nan;1;10001;0.999325;3.00072;9.7982e-07;1;25;0.993775;2.99642;0.000436026;1;56;56
-0.8;7.2;-nan;-nan;-nan;1;10001;1.00054;2.99944;6.06268e-07;1;40;0.997346;3.00619;9.54761e-05;1;51;51
-2.8;-5;-nan;-nan;-nan;1;10001;1.00038;2.99966;2.70272e-07;1;28;0.997043;2.99378;0.000384686;1;56;56
-7.5;8.5;-nan;-nan;-nan;1;10001;0.999351;3.00066;8.51626e-07;1;31;0.99418;3.00377;6.49343e-05;1;57;57
-7.8;-0.1;-nan;-nan;-nan;1;10001;0.999444;3.00054;5.98597e-07;1;28;0.993153;2.99759;0.000395638;1;56;56
-6;-5.8;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.995782;2.9947;0.000408453;1;58;58
-0.2;1.3;-nan;-nan;-nan;1;10001;1.00037;2.99967;2.55384e-07;1;22;0.99619;2.9946;0.00038272;1;45;45
-0.2;9;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.99863;3.00685;0.000168954;1;53;53
2.4;9;-nan;-nan;-nan;1;10001;0.999373;3.00064;8.01985e-07;1;26;1.0016;3.00685;0.00033504;1;53;53
-9.1;8.1;-nan;-nan;-nan;1;10001;1.00058;2.99935;7.83659e-07;1;52;0.993914;3.00307;8.27871e-05;1;58;58
-8.1;3.6;-nan;-nan;-nan;1;10001;0.999525;3.00052;5.05221e-07;1;53;0.992919;3.00047;0.00022532;1;56;56
3.2;5.5;-nan;-nan;-nan;1;10001;1.00049;2.99951;4.82425e-07;1;28;1.00476;3.00541;0.000465523;1;48;48
9.4;-9.6;-nan;-nan;-nan;1;10001;0.999315;3.00065;8.93451e-07;1;36;1.00392;2.99412;6.52932e-05;1;60;60
7.9;6.9;-nan;-nan;-nan;1;10001;1.00066;2.99929;9.47886e-07;1;25;1.0061;3.00345;0.000413868;1;55;55
-2.7;7.6;-nan;-nan;-nan;1;10001;0.999499;3.00049;4.88721e-07;1;30;0.995775;3.00525;4.96563e-05;1;53;53
-5;-4.5;-nan;-nan;-nan;1;10001;0.999608;3.00042;3.30675e-07;1;33;0.995892;2.99486;0.000385035;1;57;57
-4;4.2;-nan;-nan;-nan;1;10001;0.999493;3.00048;4.89404e-07;1;22;0.993513;3.00156;0.000141746;1;52;52
7.9;-1.6;-nan;-nan;-nan;1;10001;0.999264;3.00068;1.01772e-06;1;35;1.0061;2.99593;7.0307e-05;1;55;55
9.3;-9.5;-nan;-nan;-nan;1;10001;1.00045;2.99958;3.78767e-07;1;42;1.00387;2.99417;6.43831e-05;1;60;60
-7.9;6.7;-nan;-nan;-nan;1;10001;1.00054;2.99949;5.52909e-07;1;39;0.993906;3.00253;9.4265e-05;1;57;57
0.4;-8.7;-nan;-nan;-nan;1;10001;1.00037;2.99966;2.5864e-07;1;27;0.999638;2.99295;0.000269547;1;58;58
6.1;5.4;-nan;-nan;-nan;1;10001;1.00049;2.99956;4.45314e-07;1;27;1.00662;3.00311;0.000432257;1;52;52
